Element Id,Family,Type,Level,Additional Flow,Area,Category,Comments,Connection Type,Design Option,Diameter,Export to IFC,Export to IFC As,Family Name,Fixture Units,Flow,Flow State,Friction,Friction Factor,Horizontal Justification,IFC Predefined Type,IfcGUID,Image,Inside Diameter,Insulation Thickness,Insulation Type,Length,Lower End Bottom Elevation,Lower End Centerline Elevation,Lower End Invert Elevation,Mark,Material,Middle Elevation,Outside Diameter,Overall Size,Phase Created,Phase Demolished,Pipe Segment,Pressure Drop,Reference Level,Relative Roughness,Reynolds Number,Roughness,Schedule/Type,Section,Segment Description,Size,Slope,System Abbreviation,System Classification,System Name,System Type,Type Name,Upper End Centerline Elevation,Upper End Top Elevation,Velocity,Velocity Pressure,Vertical Justification,Wall Thickness
1468898,Pipe Types,PVC - DWV,,,21 SF,-2008044,,Generic,,"4""",0,,Pipe Types,30,,,,,0,,23EU9ZosXC$Propq92ibsK,,"4""","0""",,"20' - 0""","-36' - 0 5/8""","-36' - 0 5/8""","-36' - 0 5/8""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L4,,,"0.00010""",Schedule 40,,,"4""ø","46015 1/8"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-16' - 0 5/8""","-16' - 0 5/8""",,,0,"1/4"""
1469105,Pipe Types,PVC - DWV,,,2 SF,-2008044,,Generic,,"4""",0,,Pipe Types,24,,,,,0,,23EU9ZosXC$Propq92ibsK,,"4""","0""",,"2' - 4 7/16""","-15' - 3""","-15' - 3""","-15' - 3""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L4,,,"0.00010""",Schedule 40,,,"4""ø",,,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-12' - 10 9/16""","-12' - 10 9/16""",,,0,"1/4"""
1469473,Pipe Types,PVC - DWV,,,0 SF,-2008044,,Generic,,"4""",0,,Pipe Types,30,,,,,0,,1xemZ06VD1KxNU_0G7qUry,,"4""","0""",,"0' - 2 3/32""","-36' - 10 7/16""","-36' - 8 27/32""","-36' - 10 9/32""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L4,,,"0.00010""",Schedule 40,,,"4""ø","12"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-36' - 7 11/32""","-36' - 5 3/4""",,,0,"1/4"""
1469592,Pipe Types,PVC - DWV,,,2 SF,-2008044,,Generic,,"4""",0,,Pipe Types,30,,,,,0,,1xemZ06VD1KxNU_0G7qUtB,,"4""","0""",,"2' - 2 3/16""","-39' - 5 3/4""","-39' - 5 3/4""","-39' - 5 3/4""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L4,,,"0.00010""",Schedule 40,,,"4""ø",,,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-37' - 3 9/16""","-37' - 3 9/16""",,,0,"1/4"""
1469826,Pipe Types,PVC - DWV,,,11 SF,-2008044,,Generic,,"4""",0,,Pipe Types,68,,,,,0,,1xemZ06VD1KxNU_0G7qUt9,,"4""","0""",,"10' - 5 19/32""","-41' - 1 3/8""","-40' - 11 1/8""","-41' - 1 5/32""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L4,,,"0.00010""",Schedule 40,,,"4""ø","1/4"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-40' - 8 1/2""","-40' - 6 1/4""",,,0,"1/4"""
1469970,Pipe Types,PVC - DWV,,,1 SF,-2008044,,Generic,,"4""",0,,Pipe Types,68,,,,,0,,3NwnTFEb9BpOztoSuJ3aSZ,,"4""","0""",,"0' - 5 7/8""","-41' - 10 3/4""","-41' - 10 3/4""","-41' - 10 3/4""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L4,,,"0.00010""",Schedule 40,,,"4""ø",,,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-41' - 4 7/8""","-41' - 4 7/8""",,,0,"1/4"""
1470153,Pipe Types,PVC - DWV,,,4 SF,-2008044,,Generic,,"4""",0,,Pipe Types,4,,,,,0,,1lJIfjOUP7e9AR64sJXht4,,"4""","0""",,"3' - 11 11/32""","-7' - 6 7/16""","-7' - 6 7/16""","-7' - 6 7/16""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"4""ø",,,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-3' - 7 1/16""","-3' - 7 1/16""",,,0,"1/4"""
1470208,Pipe Types,PVC - DWV,,,2 SF,-2008044,,Generic,,"10""",0,,Pipe Types,0,,,,,0,,1xemZ06VD1KxNU_0G7qUt9,,"10""","0""",,"0' - 8 25/32""","-46' - 1 31/32""","-45' - 8 19/32""","-46' - 1 5/8""",,Polyvinyl Chloride - Rigid,,"10 3/4""","10""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L4,,,"0.00010""",Schedule 40,,,"10""ø","1/4"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-45' - 8 13/32""","-45' - 3 1/32""",,,0,"3/8"""
1470230,Pipe Types,PVC - DWV,,,5 SF,-2008044,,Generic,,"4""",0,,Pipe Types,4,,,,,0,,1lJIfjOUP7e9AR64sJXhmP,,"4""","0""",,"4' - 6 11/16""","-7' - 9 7/16""","-7' - 9 7/16""","-7' - 9 7/16""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"4""ø",,,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-3' - 2 3/4""","-3' - 2 3/4""",,,0,"1/4"""
1470273,Pipe Types,PVC - DWV,,,32 SF,-2008044,,Generic,,"10""",0,,Pipe Types,0,,,,,0,,1xemZ06VD1KxNU_0G7qUt9,,"10""","0""",,"12' - 4 3/16""","-45' - 5 5/8""","-45' - 0 1/4""","-45' - 5 9/32""",,Polyvinyl Chloride - Rigid,,"10 3/4""","10""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L4,,,"0.00010""",Schedule 40,,,"10""ø","1/4"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-44' - 9 3/16""","-44' - 3 13/16""",,,0,"3/8"""
1470287,Pipe Types,PVC - DWV,,,1 SF,-2008044,,Generic,,"4""",0,,Pipe Types,4,,,,,0,,1lJIfjOUP7e9AR64sJXhn2,,"4""","0""",,"0' - 10 31/32""","-3' - 1 29/32""","-3' - 1 19/32""","-3' - 1 7/8""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"4""ø","86 7/8"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-2' - 2 23/32""","-2' - 2 13/32""",,,0,"1/4"""
1470377,Pipe Types,PVC - DWV,,,1 SF,-2008044,,Generic,,"4""",0,,Pipe Types,4,,,,,0,,1lJIfjOUP7e9AR64sJXhoa,,"4""","0""",,"0' - 6 11/16""","-2' - 9 23/32""","-2' - 9 5/16""","-2' - 9 21/32""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"4""ø","63 3/4"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-2' - 2 23/32""","-2' - 2 5/16""",,,0,"1/4"""
1470558,Pipe Types,PVC - DWV,,,1 SF,-2008044,,Generic,,"4""",0,,Pipe Types,4,,,,,0,,0ro6SVri5E3eK15HoZCtsJ,,"4""","0""",,"0' - 7 13/16""","-1' - 9 29/32""","-1' - 8 5/16""","-1' - 9 23/32""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"4""ø","12"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-1' - 2 25/32""","-1' - 1 3/16""",,,0,"1/4"""
1470693,Pipe Types,PVC - DWV,,,1 SF,-2008044,,Generic,,"4""",0,,Pipe Types,4,,,,,0,,0ro6SVri5E3eK15HoZCtqg,,"4""","0""",,"0' - 7 13/16""","-1' - 9 29/32""","-1' - 8 5/16""","-1' - 9 23/32""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"4""ø","12"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-1' - 2 25/32""","-1' - 1 3/16""",,,0,"1/4"""
1470783,Pipe Types,PVC - DWV,,,5 SF,-2008044,,Generic,,"4""",0,,Pipe Types,168,,,,,0,,0ro6SVri5E3eK15HoZCtpm,,"4""","0""",,"5' - 1 3/32""","-4' - 2 5/8""","-4' - 0 3/8""","-4' - 2 3/8""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"4""ø","1/4"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-3' - 11 3/32""","-3' - 8 27/32""",,,0,"1/4"""
1470785,Pipe Types,PVC - DWV,,,1 SF,-2008044,,Generic,,"4""",0,,Pipe Types,4,,,,,0,,0ro6SVri5E3eK15HoZCtoE,,"4""","0""",,"1' - 2 11/32""","-3' - 5 3/8""","-3' - 5 3/8""","-3' - 5 3/8""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"4""ø",,,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-2' - 3 1/32""","-2' - 3 1/32""",,,0,"1/4"""
1470787,Pipe Types,PVC - DWV,,,1 SF,-2008044,,Generic,,"4""",0,,Pipe Types,4,,,,,0,,0ro6SVri5E3eK15HoZCtoC,,"4""","0""",,"0' - 11 5/16""","-3' - 2 11/32""","-3' - 2 11/32""","-3' - 2 11/32""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"4""ø",,,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-2' - 3 1/32""","-2' - 3 1/32""",,,0,"1/4"""
1470789,Pipe Types,PVC - DWV,,,4 SF,-2008044,,Generic,,"4""",0,,Pipe Types,164,,,,,0,,0ro6SVri5E3eK15HoZCtoA,,"4""","0""",,"3' - 7 1/32""","-4' - 1 5/32""","-3' - 10 29/32""","-4' - 0 29/32""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"4""ø","1/4"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-3' - 10""","-3' - 7 3/4""",,,0,"1/4"""
1470805,Pipe Types,PVC - DWV,,,2 SF,-2008044,,Generic,,"4""",0,,Pipe Types,168,,,,,0,,0ro6SVri5E3eK15HoZCtoQ,,"4""","0""",,"2' - 0 1/2""","-6' - 6 5/8""","-6' - 6 5/8""","-6' - 6 5/8""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"4""ø",,,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-4' - 6 1/8""","-4' - 6 1/8""",,,0,"1/4"""
1470832,Pipe Types,PVC - DWV,,,1 SF,-2008044,,Generic,,"8""",0,,Pipe Types,0,,,,,0,,1xemZ06VD1KxNU_0G7qUt9,,"8""","0""",,"0' - 6 1/2""","-43' - 9 1/32""","-43' - 4 23/32""","-43' - 8 11/16""",,Polyvinyl Chloride - Rigid,,"8 5/8""","8""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L4,,,"0.00010""",Schedule 40,,,"8""ø","1/4"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-43' - 4 9/16""","-43' - 0 1/4""",,,0,"3/8"""
1471159,Pipe Types,PVC - DWV,,,4 SF,-2008044,,Generic,,"4""",0,,Pipe Types,32,,,,,0,,1pyT6TIrzBPhYQohhqjuj7,,"4""","0""",,"3' - 5 1/2""","-4' - 0 3/4""","-3' - 10 1/2""","-4' - 0 17/32""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"4""ø","1/4"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-3' - 9 21/32""","-3' - 7 13/32""",,,0,"1/4"""
1471161,Pipe Types,PVC - DWV,,,3 SF,-2008044,,Generic,,"4""",0,,Pipe Types,4,,,,,0,,1pyT6TIrzBPhYQohhqjuj9,,"4""","0""",,"2' - 11 3/4""","-3' - 3 1/16""","-3' - 3 1/16""","-3' - 3 1/16""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"4""ø",,,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-0' - 3 5/16""","-0' - 3 5/16""",,,0,"1/4"""
1471168,Pipe Types,PVC - DWV,,,3 SF,-2008044,,Generic,,"4""",0,,Pipe Types,28,,,,,0,,1pyT6TIrzBPhYQohhqjuj7,,"4""","0""",,"2' - 6 29/32""","-3' - 11 11/16""","-3' - 9 7/16""","-3' - 11 7/16""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"4""ø","1/4"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-3' - 8 25/32""","-3' - 6 17/32""",,,0,"1/4"""
1471178,Pipe Types,PVC - DWV,,,2 SF,-2008044,,Generic,,"4""",0,,Pipe Types,40,,,,,0,,1pyT6TIrzBPhYQohhqjuiu,,"4""","0""",,"2' - 1 5/8""","-6' - 11 11/16""","-6' - 11 11/16""","-6' - 11 11/16""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"4""ø",,,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-4' - 10 1/32""","-4' - 10 1/32""",,,0,"1/4"""
1471198,Pipe Types,PVC - DWV,,,39 SF,-2008044,,Generic,,"8""",0,,Pipe Types,236,,,,,0,,1xemZ06VD1KxNU_0G7qUt9,,"8""","0""",,"18' - 7 31/32""","-44' - 5 7/16""","-44' - 1 1/8""","-44' - 5 1/8""",,Polyvinyl Chloride - Rigid,,"8 5/8""","8""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L4,,,"0.00010""",Schedule 40,,,"8""ø","1/4"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-43' - 8 15/32""","-43' - 4 5/32""",,,0,"3/8"""
1471490,Pipe Types,PVC - DWV,,,0 SF,-2008044,,Generic,,"4""",0,,Pipe Types,4,,,,,0,,1pyT6TIrzBPhYQohhqjutm,,"4""","0""",,"0' - 4 9/16""","-3' - 1 27/32""","-3' - 1 27/32""","-3' - 1 27/32""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"4""ø",,,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-2' - 9 1/4""","-2' - 9 1/4""",,,0,"1/4"""
1471517,Pipe Types,PVC - DWV,,,5 SF,-2008044,,Generic,,"4""",0,,Pipe Types,8,,,,,0,,1pyT6TIrzBPhYQohhqjueE,,"4""","0""",,"5' - 2 1/32""","-4' - 2 1/8""","-3' - 11 7/8""","-4' - 1 29/32""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"4""ø","1/4"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-3' - 10 19/32""","-3' - 8 11/32""",,,0,"1/4"""
1471523,Pipe Types,PVC - DWV,,,12 SF,-2008044,,Generic,,"4""",0,,Pipe Types,4,,,,,0,,1pyT6TIrzBPhYQohhqjueE,,"4""","0""",,"11' - 2 15/16""","-4' - 0 5/8""","-3' - 10 3/8""","-4' - 0 13/32""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"4""ø","1/4"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-3' - 7 9/16""","-3' - 5 5/16""",,,0,"1/4"""
1471537,Pipe Types,PVC - DWV,,,0 SF,-2008044,,Generic,,"4""",0,,Pipe Types,8,,,,,0,,1pyT6TIrzBPhYQohhqjut1,,"4""","0""",,"0' - 1 21/32""","-4' - 7 9/32""","-4' - 7 9/32""","-4' - 7 9/32""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"4""ø",,,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-4' - 5 5/8""","-4' - 5 5/8""",,,0,"1/4"""
1471548,Pipe Types,PVC - DWV,,,1 SF,-2008044,,Generic,,"4""",0,,Pipe Types,60,,,,,0,,1xemZ06VD1KxNU_0G7qUt9,,"4""","0""",,"1' - 1 21/32""","-40' - 10 9/16""","-40' - 8 5/16""","-40' - 10 5/16""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L4,,,"0.00010""",Schedule 40,,,"4""ø","1/4"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-40' - 8 1/32""","-40' - 5 25/32""",,,0,"1/4"""
1471710,Pipe Types,PVC - DWV,,,0 SF,-2008044,,Generic,,"2""",0,,Pipe Types,4,,,,,0,,1pyT6TIrzBPhYQohhqjuqi,,"2 1/8""","0""",,"0' - 1 3/16""","0' - 6 13/16""",,"0' - 6 31/32""",,Polyvinyl Chloride - Rigid,"0' - 8""","2 3/8""","2""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"2""ø","0"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,,"0' - 9 3/16""",,,0,"1/8"""
1471765,Pipe Types,PVC - DWV,,,0 SF,-2008044,,Generic,,"2""",0,,Pipe Types,4,,,,,0,,1pyT6TIrzBPhYQohhqjupb,,"2 1/8""","0""",,"0' - 6 5/8""","0' - 0 1/16""","0' - 0 1/16""","0' - 0 1/16""",,Polyvinyl Chloride - Rigid,,"2 3/8""","2""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"2""ø",,,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"0' - 6 11/16""","0' - 6 11/16""",,,0,"1/8"""
1471889,Pipe Types,PVC - DWV,,,0 SF,-2008044,,Generic,,"2""",0,,Pipe Types,4,,,,,0,,1pyT6TIrzBPhYQohhqjunX,,"2 1/8""","0""",,"0' - 0 9/16""","0' - 6 13/16""",,"0' - 6 31/32""",,Polyvinyl Chloride - Rigid,"0' - 8""","2 3/8""","2""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 35,,,"0.00010""",Schedule 40,,,"2""ø","0"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,,"0' - 9 3/16""",,,0,"1/8"""
1471943,Pipe Types,PVC - DWV,,,0 SF,-2008044,,Generic,,"2""",0,,Pipe Types,4,,,,,0,,1pyT6TIrzBPhYQohhqjumt,,"2 1/8""","0""",,"0' - 0 9/16""","0' - 6 13/16""",,"0' - 6 31/32""",,Polyvinyl Chloride - Rigid,"0' - 8""","2 3/8""","2""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 35,,,"0.00010""",Schedule 40,,,"2""ø","0"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,,"0' - 9 3/16""",,,0,"1/8"""
1471953,Pipe Types,PVC - DWV,,,1 SF,-2008044,,Generic,,"2""",0,,Pipe Types,4,,,,,0,,1pyT6TIrzBPhYQohhqjumX,,"2 1/8""","0""",,"1' - 4 15/32""","-0' - 11 17/32""","-0' - 11 17/32""","-0' - 11 17/32""",,Polyvinyl Chloride - Rigid,,"2 3/8""","2""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 35,,,"0.00010""",Schedule 40,,,"2""ø",,,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"0' - 4 15/16""","0' - 4 15/16""",,,0,"1/8"""
1472027,Pipe Types,PVC - DWV,,,1 SF,-2008044,,Generic,,"2""",0,,Pipe Types,4,,,,,0,,1pyT6TIrzBPhYQohhqju$h,,"2 1/8""","0""",,"2' - 9 21/32""","-1' - 3 23/32""","-1' - 2 17/32""","-1' - 3 9/16""",,Polyvinyl Chloride - Rigid,,"2 3/8""","2""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 35,,,"0.00010""",Schedule 40,,,"2""ø","1/4"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-1' - 1 27/32""","-1' - 0 21/32""",,,0,"1/8"""
1472029,Pipe Types,PVC - DWV,,,0 SF,-2008044,,Generic,,"2""",0,,Pipe Types,8,,,,,0,,1pyT6TIrzBPhYQohhqju$j,,"2 1/8""","0""",,"0' - 1 1/8""","-1' - 9 13/32""","-1' - 9 13/32""","-1' - 9 13/32""",,Polyvinyl Chloride - Rigid,,"2 3/8""","2""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 35,,,"0.00010""",Schedule 40,,,"2""ø",,,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-1' - 8 9/32""","-1' - 8 9/32""",,,0,"1/8"""
1472031,Pipe Types,PVC - DWV,,,1 SF,-2008044,,Generic,,"2""",0,,Pipe Types,4,,,,,0,,1pyT6TIrzBPhYQohhqju$l,,"2 1/8""","0""",,"1' - 3 21/32""","-0' - 10 23/32""","-0' - 10 23/32""","-0' - 10 23/32""",,Polyvinyl Chloride - Rigid,,"2 3/8""","2""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 35,,,"0.00010""",Schedule 40,,,"2""ø",,,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"0' - 4 15/16""","0' - 4 15/16""",,,0,"1/8"""
1472043,Pipe Types,PVC - DWV,,,5 SF,-2008044,,Generic,,"2""",0,,Pipe Types,8,,,,,0,,1pyT6TIrzBPhYQohhqju$h,,"2 1/8""","0""",,"10' - 0 5/32""","-1' - 6 11/32""","-1' - 5 5/32""","-1' - 6 3/16""",,Polyvinyl Chloride - Rigid,,"2 3/8""","2""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 35,,,"0.00010""",Schedule 40,,,"2""ø","1/4"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-1' - 2 21/32""","-1' - 1 15/32""",,,0,"1/8"""
1472071,Pipe Types,PVC - DWV,,,0 SF,-2008044,,Generic,,"2""",0,,Pipe Types,4,,,,,0,,1pyT6TIrzBPhYQohhqju_t,,"2 1/8""","0""",,"0' - 1 15/16""","0' - 6 13/16""",,"0' - 6 31/32""",,Polyvinyl Chloride - Rigid,"0' - 8""","2 3/8""","2""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"2""ø","0"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,,"0' - 9 3/16""",,,0,"1/8"""
1472079,Pipe Types,PVC - DWV,,,1 SF,-2008044,,Generic,,"2""",0,,Pipe Types,4,,,,,0,,1pyT6TIrzBPhYQohhqju_$,,"2 1/8""","0""",,"1' - 3 11/16""","-0' - 10 3/4""","-0' - 10 3/4""","-0' - 10 3/4""",,Polyvinyl Chloride - Rigid,,"2 3/8""","2""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"2""ø",,,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"0' - 4 15/16""","0' - 4 15/16""",,,0,"1/8"""
1472139,Pipe Types,PVC - DWV,,,0 SF,-2008044,,Generic,,"2""",0,,Pipe Types,4,,,,,0,,1pyT6TIrzBPhYQohhqjuzx,,"2 1/8""","0""",,"0' - 1 15/16""","0' - 6 13/16""",,"0' - 6 31/32""",,Polyvinyl Chloride - Rigid,"0' - 8""","2 3/8""","2""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"2""ø","0"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,,"0' - 9 3/16""",,,0,"1/8"""
1472147,Pipe Types,PVC - DWV,,,1 SF,-2008044,,Generic,,"2""",0,,Pipe Types,4,,,,,0,,1pyT6TIrzBPhYQohhqjuzZ,,"2 1/8""","0""",,"1' - 3 11/16""","-0' - 10 3/4""","-0' - 10 3/4""","-0' - 10 3/4""",,Polyvinyl Chloride - Rigid,,"2 3/8""","2""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"2""ø",,,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"0' - 4 15/16""","0' - 4 15/16""",,,0,"1/8"""
1472226,Pipe Types,PVC - DWV,,,1 SF,-2008044,,Generic,,"2""",0,,Pipe Types,4,,,,,0,,1pyT6TIrzBPhYQohhqjuyG,,"2 1/8""","0""",,"1' - 3 5/32""","-2' - 2 5/32""","-2' - 1 5/16""","-2' - 2 1/32""",,Polyvinyl Chloride - Rigid,,"2 3/8""","2""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"2""ø","12"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-1' - 2 19/32""","-1' - 1 3/4""",,,0,"1/8"""
1472240,Pipe Types,PVC - DWV,,,0 SF,-2008044,,Generic,,"2""",0,,Pipe Types,4,,,,,0,,1pyT6TIrzBPhYQohhqjuyU,,"2 1/8""","0""",,"0' - 7 7/32""","-3' - 0 3/8""","-3' - 0 3/8""","-3' - 0 3/8""",,Polyvinyl Chloride - Rigid,,"2 3/8""","2""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L1 - Block 37,,,"0.00010""",Schedule 40,,,"2""ø",,,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-2' - 5 5/32""","-2' - 5 5/32""",,,0,"1/8"""
